"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
2400,45,2,1,1,1,2,0,0,956,0,1,0,0,1,0,52
900,55,1,1,1,1,3,4,0,1092,0,1,0,0,1,0,18
2700,55,2,1,1,1,2,2,0,701,1,3,0,1,3,0,90
1800,55,2,1,1,0,2,3,0,1055,0,2,0,0,2,0,35
300,55,1,1,1,0,1,5,0,398,1,2,0,1,2,0,6
3000,45,2,0,0,1,1,3,0,1020,1,4,0,1,4,0,144
900,15,6,1,0,0,1,3,0,228,1,0,0,1,1,0,62
1800,55,1,1,2,1,0,6,0,995,2,1,0,2,1,0,58
1200,45,1,1,0,1,0,0,0,951,0,2,0,0,2,0,33
1500,15,1,0,1,3,1,1,0,1008,2,1,0,2,1,0,225
1200,35,1,0,1,3,3,5,0,1221,2,0,0,2,1,0,73
900,45,3,0,3,0,1,1,0,1037,0,2,0,0,2,0,22
2100,15,1,0,2,0,0,3,0,377,0,0,0,0,0,0,114
600,25,1,1,0,1,1,2,0,1056,2,3,0,2,4,0,56
2700,45,1,0,1,0,2,1,0,517,1,4,0,1,4,0,132
1500,35,2,1,1,0,0,2,0,772,0,1,0,0,1,0,31
900,25,3,0,1,2,3,1,0,1098,0,3,0,0,3,0,61
3000,45,1,0,0,1,0,0,0,498,0,2,0,0,2,0,92
2700,35,5,0,0,1,0,3,0,1027,1,0,0,1,0,0,91
2400,55,5,0,1,0,0,3,0,1017,2,4,0,2,4,0,84
2400,25,2,0,1,0,1,0,0,737,5,0,0,5,0,0,237
1800,15,1,0,1,1,0,1,0,503,0,4,0,0,4,0,239
300,45,2,0,1,0,0,3,0,437,0,2,0,0,2,0,6
600,55,2,1,0,1,1,0,0,1135,1,1,0,1,1,0,12
600,35,1,1,1,0,2,0,0,351,1,0,0,1,0,0,18
600,15,2,1,1,0,1,6,0,1105,1,3,0,1,3,0,66
600,45,1,0,2,0,0,3,0,413,3,2,0,3,2,0,31
600,15,1,1,1,0,1,5,0,662,0,1,0,0,1,0,36
900,25,1,1,2,1,1,0,0,390,2,2,0,2,3,0,79
3000,35,1,1,0,0,2,2,0,1204,1,1,0,1,1,0,104
2700,35,1,1,1,1,1,2,0,548,1,2,0,1,2,0,130
3000,25,4,0,7,0,3,5,0,874,0,2,0,0,2,0,166
2100,55,2,0,0,0,0,4,0,787,0,0,0,0,0,0,26
2400,25,4,0,0,3,1,0,0,722,0,2,0,0,2,0,130
600,45,3,0,1,1,0,4,0,458,1,3,0,1,3,0,23
1800,55,1,0,1,0,1,1,0,908,1,0,0,1,0,0,36
1200,15,3,0,2,1,1,6,0,609,0,0,0,0,0,0,81
900,45,2,0,1,0,1,4,0,1044,2,2,0,2,2,0,35
2700,35,5,0,2,0,2,0,0,1102,0,4,0,0,4,0,109
2100,55,2,1,1,1,2,5,0,575,1,0,0,1,0,0,50
1500,45,1,0,1,1,5,0,0,1156,0,0,0,0,0,0,35
300,45,4,1,0,0,1,0,0,226,3,0,0,3,0,0,10
600,45,3,0,1,1,0,2,0,613,1,1,0,0,1,0,14
1800,25,4,0,1,0,0,3,0,224,1,0,0,1,0,0,78
1800,25,1,1,0,0,1,5,0,790,1,1,0,1,1,0,85
900,25,1,1,0,1,1,2,0,349,0,0,0,0,0,0,31
3000,55,1,0,2,1,1,4,0,774,0,3,0,0,3,0,100
1500,55,2,0,0,1,1,6,0,214,1,0,0,1,0,0,32
2400,45,1,1,0,1,1,5,0,504,0,1,0,0,0,0,46
1500,35,1,1,0,0,1,2,0,1149,0,0,0,0,0,0,30
300,25,2,0,1,0,1,6,0,834,3,0,0,3,1,0,21
1500,55,2,1,1,1,1,5,0,513,0,2,0,0,2,0,32
1500,55,1,1,1,2,0,5,0,1039,2,2,0,2,2,0,57
1500,15,1,0,0,1,1,3,0,581,2,1,0,2,1,0,184
1800,25,2,1,0,0,2,5,0,837,0,3,0,0,3,0,93
300,55,1,1,0,1,0,1,0,865,1,2,0,1,3,0,7
1800,55,2,1,2,2,1,0,0,430,0,2,0,0,2,0,47
600,25,1,0,1,1,0,2,0,473,0,4,0,0,4,0,47
2400,35,2,0,1,1,0,5,0,1065,1,4,0,1,4,0,149
900,35,2,0,1,1,1,2,0,993,1,3,0,1,3,0,49
1800,35,1,1,0,0,1,2,0,461,1,3,0,1,3,0,89
2100,25,1,1,4,0,1,0,0,260,0,0,0,0,0,0,82
2700,35,2,1,1,3,0,2,0,450,4,3,0,4,3,0,241
2700,25,1,0,0,0,0,3,0,485,2,2,0,2,2,0,205
600,55,1,1,1,1,0,6,0,1097,1,3,0,1,3,0,19
2400,35,3,1,1,1,1,3,0,738,1,2,0,1,2,0,96
3000,15,2,1,0,1,0,4,0,332,2,0,0,2,0,0,306
3000,55,4,0,2,0,0,3,0,849,1,2,0,1,2,0,70
2700,35,1,1,3,2,0,1,0,353,0,0,0,0,0,0,93
300,25,2,1,0,1,0,3,1,1063,2,2,0,2,2,0,21
900,55,2,1,2,0,0,1,0,1047,2,4,0,1,4,0,34
600,55,2,0,0,1,1,6,0,522,0,2,0,0,2,0,13
300,55,1,0,1,0,0,1,0,1027,3,1,0,3,2,0,9
2100,45,1,1,2,0,0,2,0,557,0,2,0,0,2,0,55
1200,45,3,1,1,0,0,0,0,222,2,0,0,2,0,0,37
2100,35,2,0,1,0,0,2,0,743,0,2,0,0,2,0,68
1200,25,2,1,2,0,0,0,0,540,0,2,0,0,2,0,51
1500,55,3,1,1,1,1,3,0,1104,0,4,0,0,4,0,43
1800,15,2,1,0,0,0,3,0,411,1,4,0,1,4,0,218
3000,15,2,0,2,1,0,0,0,998,1,1,0,1,1,0,293
2700,25,1,0,1,3,1,3,0,642,5,2,0,5,2,0,380
1200,45,2,1,1,3,0,2,0,512,1,3,0,1,3,0,56
1500,55,2,1,1,1,1,0,0,1006,2,3,0,2,3,0,57
1500,35,1,0,0,1,1,0,0,913,1,1,0,1,1,0,64
300,55,2,0,1,0,1,4,0,1023,4,1,0,4,1,0,10
2700,45,2,0,1,1,1,3,0,1041,0,2,0,0,2,0,80
1200,15,1,1,3,0,0,2,0,315,1,0,0,1,0,0,97
1800,35,2,1,0,1,2,3,0,1005,3,4,0,3,4,0,141
2400,25,2,0,0,1,0,5,0,1043,2,2,0,2,2,0,185
600,25,3,1,1,1,0,6,0,869,3,1,0,3,1,0,45
1800,55,1,1,2,1,0,4,0,417,4,3,0,4,3,0,97
2400,45,1,1,0,0,1,1,0,546,2,4,0,2,4,1,304
1200,35,1,0,3,1,1,3,0,594,2,1,0,2,1,0,69
300,15,1,0,1,0,1,5,0,669,1,0,0,1,0,0,21
300,55,1,0,1,0,1,3,0,747,2,2,0,2,2,0,8
2400,55,1,1,0,1,2,6,0,599,1,1,0,1,1,0,59
300,35,2,0,0,0,1,4,0,1053,1,1,0,1,1,0,8
1800,35,1,1,1,0,1,0,0,901,0,2,0,0,2,0,61
300,35,3,0,0,1,1,3,0,1168,4,1,0,4,1,0,16
2400,15,1,1,3,2,0,1,0,654,0,1,0,0,1,0,218
1500,45,2,0,0,2,0,6,0,832,0,1,0,0,1,0,37
1800,25,3,1,1,0,1,1,0,533,1,3,0,1,3,0,110
600,35,2,1,1,1,1,0,0,889,2,0,0,2,0,0,26
1200,15,2,0,0,0,0,2,0,859,2,2,0,2,3,0,151
600,45,2,1,0,0,1,3,0,521,5,4,0,5,4,0,42
1200,15,1,0,1,0,0,1,0,497,0,2,0,0,2,0,103
1800,25,4,1,1,1,0,3,0,30,0,0,0,0,0,0,66
3000,55,4,0,1,1,0,6,0,1087,3,2,0,3,2,0,113
900,45,2,1,0,0,2,1,0,1079,0,2,0,0,2,0,19
600,15,2,1,0,2,2,2,0,646,0,1,0,0,1,0,43
2100,55,2,0,1,2,1,3,0,745,2,1,0,2,1,0,74
2700,55,2,0,0,1,1,5,0,415,1,3,0,1,3,0,92
900,25,2,0,1,1,1,5,0,1048,0,4,0,0,4,0,67
300,45,1,0,0,1,0,2,0,622,0,0,0,0,0,0,5
3000,35,2,1,2,0,0,5,0,968,1,4,0,1,4,0,168
2100,25,2,1,0,1,0,0,0,482,1,3,0,1,3,0,145
2100,25,1,1,1,1,1,0,0,1033,0,3,0,0,3,0,136
1800,15,2,0,2,0,3,1,0,562,2,2,0,2,2,0,239
2400,15,2,0,1,0,4,2,0,997,1,3,0,1,3,0,306
600,35,1,0,1,1,0,3,0,445,2,1,0,2,1,0,30
2700,25,2,0,1,1,2,0,0,928,1,2,0,1,2,0,186
2400,35,1,1,0,0,0,0,0,570,1,2,0,1,2,0,96
2700,55,2,0,1,1,1,2,0,866,0,2,0,0,2,0,66
1200,55,2,1,0,0,1,3,0,407,0,3,0,0,3,0,25
2100,45,1,0,4,3,0,4,0,189,2,0,0,2,0,0,97
1200,35,3,1,0,1,3,6,0,861,1,3,0,1,3,0,57
2700,25,2,0,0,2,2,1,0,898,1,2,0,1,2,0,197
3000,15,1,0,0,1,0,4,0,1052,2,1,0,2,1,0,361
1500,25,2,0,1,1,1,5,1,626,3,1,0,2,1,0,114
2100,15,2,0,0,1,0,4,0,421,1,2,0,1,2,0,224
3000,35,2,0,2,2,0,1,0,461,1,3,0,0,3,0,171
2400,45,4,1,1,2,1,6,0,689,4,3,0,4,4,0,153
3000,15,1,1,0,0,0,2,0,1160,0,1,0,0,1,0,163
1200,55,2,1,1,1,1,5,0,1027,0,2,0,0,2,0,25
2100,35,4,1,1,1,2,3,0,829,1,4,0,1,4,0,110
2700,35,3,0,0,0,0,2,0,1074,0,4,0,0,4,0,114
2100,25,6,0,0,0,0,5,0,481,1,2,0,1,2,0,86
1200,15,1,1,0,0,0,0,0,1077,2,2,0,2,1,0,129
900,45,2,1,1,0,1,1,0,662,0,2,0,1,2,0,23
2100,45,2,1,2,1,0,3,0,1398,2,0,0,2,0,0,75
2700,45,2,0,1,1,0,0,0,772,2,1,0,2,1,0,102
600,45,1,1,0,1,0,5,0,956,0,3,0,0,3,0,20
900,15,2,1,1,0,2,0,0,793,0,2,0,0,2,0,64
300,45,5,0,0,0,1,3,0,515,0,2,0,0,2,0,4
2100,45,1,1,0,1,1,3,0,1235,1,0,0,2,0,0,63
300,55,2,1,0,1,1,2,0,1026,1,1,0,1,1,0,5
1500,55,2,1,0,1,3,5,0,1062,1,1,0,1,1,0,34
1200,15,2,1,2,2,1,6,0,807,1,2,0,1,2,0,143
1800,55,3,1,1,1,2,4,0,601,2,2,0,2,1,0,53
1200,15,1,1,0,3,0,6,0,889,1,3,0,1,3,0,175
3000,45,2,1,1,0,1,1,0,409,0,3,0,0,3,0,87
3000,55,3,1,0,0,0,0,0,929,0,2,0,1,3,0,61
2700,55,3,0,1,0,1,6,0,681,0,2,0,0,2,0,51
1500,45,1,0,1,0,0,3,0,615,0,2,0,0,3,0,46
900,35,2,0,0,3,1,0,0,716,0,1,0,0,1,0,34
2100,25,2,1,1,0,0,0,0,735,0,3,0,0,3,0,108
1800,55,2,1,0,2,1,4,0,946,2,2,0,2,2,0,64
1200,15,3,0,2,1,2,0,0,500,0,4,0,0,4,0,149
1500,45,2,0,1,2,2,1,0,413,1,0,0,1,0,0,48
1500,35,1,0,1,0,1,4,0,1019,2,2,0,2,2,0,85
300,15,2,1,0,0,0,0,0,511,1,1,0,1,1,0,19
2700,55,1,1,1,1,0,1,0,569,0,3,0,0,3,0,77
600,55,2,1,1,1,0,4,0,346,1,1,0,1,1,0,12
2100,55,2,0,1,2,1,6,0,850,1,1,0,1,1,0,61
1500,55,3,1,1,2,1,6,0,618,0,1,0,0,1,0,29
2700,35,1,0,0,1,1,3,0,735,0,0,0,0,0,0,68
600,45,1,0,0,0,2,0,0,493,1,0,0,1,0,0,14
1800,35,2,0,0,2,1,2,0,660,1,3,0,1,3,0,107
300,25,1,1,1,0,0,6,0,1130,1,0,0,1,0,0,12
300,55,1,0,1,0,0,5,0,1101,0,4,0,0,4,0,8
3000,15,1,1,3,1,0,1,0,1408,2,0,0,2,0,0,346
1800,35,1,1,2,4,4,2,0,222,0,0,0,1,0,0,92
1800,55,2,1,1,0,0,6,0,747,2,3,0,2,3,0,63
600,45,3,0,1,1,1,1,0,703,0,1,0,0,1,0,12
1800,55,1,1,1,1,0,2,0,296,1,0,0,1,0,0,40
1200,55,1,0,4,0,1,4,0,482,0,3,0,0,3,0,37
2700,25,1,1,1,2,1,2,0,355,1,0,0,0,1,0,138
2100,45,4,0,2,0,0,3,0,892,0,1,0,0,1,0,37
3000,25,2,0,1,1,2,3,0,597,0,1,0,0,0,0,118
900,45,2,1,1,2,1,1,0,963,0,3,0,0,3,0,31
1800,15,3,0,1,0,0,4,0,402,1,2,0,1,2,0,162
300,25,1,1,0,0,1,4,0,1043,1,3,0,1,3,0,20
2400,45,2,1,2,1,1,1,1,1040,0,2,0,0,2,0,68
2700,35,3,0,0,0,2,0,0,818,0,0,0,0,0,0,57
1800,15,2,0,0,0,1,5,0,965,0,3,0,0,3,0,166
900,15,4,0,2,1,0,2,0,1142,5,2,0,5,2,0,166
3000,35,4,0,0,1,0,1,0,780,0,0,0,0,0,0,73
900,55,4,1,1,0,1,5,0,1304,0,1,0,0,0,0,12
2700,25,2,1,1,2,1,1,0,617,0,2,0,0,1,0,135
1500,55,3,1,4,1,0,4,0,621,1,1,0,1,1,0,38
600,55,1,0,1,0,2,5,0,683,3,3,0,3,3,0,27
2700,45,1,1,1,3,0,3,0,615,1,1,0,1,1,0,102
2100,35,3,0,0,1,1,0,0,151,0,0,0,0,0,0,52
600,35,2,1,1,0,0,0,0,654,2,0,0,2,1,0,23
300,15,1,1,1,0,0,2,0,621,0,2,0,0,2,0,22
2700,15,2,0,0,2,0,3,0,389,1,0,0,1,0,0,245
3000,45,2,1,1,0,2,6,0,1098,1,2,0,1,2,0,94
1500,55,4,0,1,0,4,4,0,1100,0,3,0,0,3,0,34
900,15,3,1,0,2,1,1,0,774,1,0,0,1,0,0,82
1200,55,1,1,0,0,0,1,0,528,4,4,0,4,4,0,61
1500,55,4,1,0,1,0,2,0,443,0,1,0,0,0,0,22
1200,35,1,0,1,0,0,0,0,625,2,0,0,2,0,0,48
2400,45,2,1,0,0,1,3,0,1009,1,4,0,1,4,0,99
2700,45,2,0,1,1,0,4,0,1168,1,0,0,1,0,0,74
300,45,1,0,0,1,0,2,0,999,1,3,0,1,3,0,11
3000,35,1,0,0,0,2,2,0,1192,2,0,0,2,0,0,122
300,15,1,0,0,0,0,2,0,444,1,1,0,1,1,0,24
1200,55,4,1,1,1,1,1,0,462,1,4,0,1,4,0,37
900,25,1,0,1,1,1,4,0,500,1,3,0,1,3,0,74
2400,35,2,0,3,0,1,2,0,1081,0,4,0,0,4,0,126
900,15,4,0,0,0,0,5,0,721,0,1,0,0,0,0,40
2400,45,2,0,0,3,2,5,0,858,1,3,0,1,2,0,113
1200,35,2,1,1,2,4,6,0,136,0,0,0,0,0,0,41
600,25,3,1,1,1,0,2,0,970,2,3,0,2,3,0,47
2100,45,2,0,0,1,1,4,0,443,3,2,0,3,2,0,105
900,35,1,1,0,1,1,5,0,733,1,2,0,1,2,0,40
900,15,1,1,0,1,1,0,0,582,0,3,0,0,3,0,92
1500,15,1,0,1,0,1,0,0,471,0,1,0,0,1,0,106
2400,25,2,0,0,1,1,5,0,685,0,2,0,0,2,0,124
1800,15,3,0,0,0,1,0,0,419,0,3,0,0,3,0,150
1800,15,1,0,3,0,0,0,0,551,0,2,0,0,2,0,170
2700,35,2,1,1,1,0,6,0,733,1,3,0,1,4,0,148
600,35,2,0,1,1,1,3,0,932,1,3,0,1,2,0,29
2100,35,2,1,4,1,0,4,0,1064,2,2,0,2,2,0,122
2700,55,2,1,1,1,4,1,0,923,0,3,0,0,3,0,77
3000,25,2,1,0,0,0,1,0,381,0,0,0,0,0,0,81
2700,45,1,0,0,0,0,4,0,555,1,3,0,1,3,0,108
1200,45,1,1,4,0,3,3,0,885,1,2,0,1,1,0,44
1500,35,1,1,0,0,1,3,0,618,2,1,0,2,2,0,71
600,25,1,0,1,1,0,6,0,736,1,3,0,1,3,0,48
2400,35,2,1,3,2,1,5,0,638,2,1,0,2,1,0,131
2700,15,3,0,2,1,0,2,0,1039,1,2,0,1,1,0,263
2100,45,1,0,1,0,1,0,0,771,2,2,0,2,2,0,91
3000,35,1,0,1,2,0,4,0,413,1,2,0,1,2,0,168
2100,55,1,1,1,2,0,0,0,877,1,1,0,1,1,0,59
1800,25,1,0,0,0,1,3,0,487,1,3,0,1,3,0,135
2400,25,3,0,1,0,2,2,0,453,1,2,0,1,2,0,137
900,45,3,1,1,1,0,1,0,508,1,3,0,1,3,0,31
300,25,3,0,0,1,0,3,0,602,1,0,0,0,0,0,12
2100,55,3,1,1,0,1,2,0,915,2,0,0,2,0,0,55
600,55,2,0,1,1,2,1,1,850,5,1,0,5,1,0,29
2100,55,2,0,1,1,0,4,0,1178,1,0,0,1,0,0,48
1800,15,3,0,4,1,3,3,0,1089,3,2,0,3,2,0,300
1500,55,2,1,1,0,0,6,0,222,1,0,0,1,0,0,28
1800,15,2,0,1,0,1,1,0,477,2,3,0,2,3,0,255
300,25,1,1,0,0,0,6,0,810,1,1,0,1,1,0,13
300,55,4,0,1,0,0,2,0,1071,0,1,0,0,1,0,3
2700,35,2,1,0,0,2,2,0,923,3,2,0,3,2,0,156
2700,55,2,0,0,0,0,0,0,597,1,2,0,1,2,0,69
900,25,1,1,0,0,0,2,0,401,2,2,0,2,2,0,62
2700,15,2,0,1,0,0,0,0,376,1,0,0,1,0,0,196
2100,25,2,0,1,0,0,3,0,1047,1,3,0,1,3,0,148
600,25,3,1,2,0,0,0,0,848,3,3,0,3,3,0,52
2400,35,4,0,1,0,1,5,0,915,0,1,0,0,1,0,53
2400,15,3,1,1,3,1,1,0,711,1,3,0,1,3,0,327
300,15,3,1,1,0,0,0,0,456,1,2,0,1,2,0,23
2400,35,3,1,0,1,1,1,0,976,1,3,0,1,3,0,110
600,35,2,1,2,0,0,2,0,492,2,3,0,2,3,0,33
1200,35,4,1,0,1,2,3,0,942,0,2,0,0,2,0,31
2400,35,1,0,0,0,5,4,0,1097,1,4,0,1,4,0,154
2100,25,2,1,1,0,1,3,0,666,1,1,0,1,1,0,94
2700,55,2,0,1,0,0,2,1,333,4,0,0,4,0,0,102
300,25,2,0,0,0,1,3,0,692,2,1,0,2,1,0,18
3000,55,5,0,0,2,1,6,0,553,4,1,0,4,1,0,131
600,45,1,1,1,1,2,4,0,948,0,4,0,0,4,0,25
900,25,1,1,0,0,0,5,1,1266,1,1,0,1,1,0,40
900,15,3,1,0,3,2,4,0,971,0,4,0,0,4,1,314
3000,25,2,0,0,0,1,3,0,1187,0,1,0,0,1,0,102
600,55,1,1,1,0,0,0,0,672,0,0,0,0,1,0,7
600,15,1,1,2,0,2,4,0,562,1,4,0,2,4,0,93
1500,55,1,1,0,1,3,6,0,631,1,1,0,1,1,0,37
1500,45,4,1,1,0,2,2,0,903,2,2,0,2,2,0,48
300,35,2,1,0,1,0,6,0,955,0,4,0,0,3,0,11
1200,45,2,1,2,1,1,5,0,457,0,2,0,0,3,0,37
2400,25,3,0,1,1,3,4,0,618,0,3,0,0,4,0,163
2100,25,2,0,1,0,0,3,0,1011,1,2,0,1,2,0,125
2400,55,2,0,0,0,2,3,1,871,0,0,0,0,0,0,32
2100,45,1,0,0,2,1,5,0,602,0,1,0,0,0,0,54
1800,55,1,0,1,2,3,1,0,676,0,1,0,0,2,0,51
1800,25,1,0,1,0,1,1,1,409,2,2,0,2,2,0,145
2700,15,4,1,1,0,0,3,0,568,0,2,0,0,1,0,134
3000,35,2,1,1,1,0,2,0,438,0,3,0,0,3,0,124
1800,15,2,0,1,3,1,0,0,673,1,1,0,1,2,0,227
900,25,2,1,0,1,1,0,0,388,0,0,0,0,0,0,31
2400,45,1,0,1,3,1,4,0,1420,0,0,0,0,0,0,68
600,25,1,0,0,0,1,5,0,1054,5,3,0,5,3,0,76
3000,15,1,1,1,1,1,4,0,503,0,3,0,0,3,0,326
2400,35,2,1,0,0,1,4,0,1073,5,3,0,5,3,0,200
600,35,3,0,2,0,0,0,0,131,0,0,0,0,0,0,13
1800,15,1,1,2,0,0,4,0,1105,0,2,0,0,2,0,145
3000,45,1,0,2,0,1,3,0,1014,1,2,0,1,2,0,115
2700,55,1,0,1,3,0,4,0,451,1,2,0,1,2,0,104
3000,15,2,0,1,0,0,6,0,840,0,2,0,0,3,0,259
1800,25,2,1,1,4,1,3,0,1278,0,0,0,0,0,0,105
1200,15,2,1,1,2,2,1,0,503,1,2,0,1,2,0,140
600,45,2,0,1,1,0,4,0,1065,2,3,0,2,3,0,30
1800,55,1,1,0,1,1,6,0,292,1,0,0,1,0,0,39
1200,45,1,1,1,0,3,0,0,598,1,2,0,1,2,0,42
1800,45,2,0,1,0,0,2,0,1212,0,4,0,0,4,0,67
1800,55,5,1,4,2,0,0,0,833,1,0,0,1,0,0,52
600,45,1,1,0,2,1,4,0,1299,0,1,0,0,1,0,15
1500,35,1,0,1,1,2,2,0,1016,2,3,0,2,3,0,106
1800,55,3,1,1,0,4,6,0,948,1,2,0,1,1,0,39
300,35,2,0,1,0,1,2,0,981,4,1,0,4,1,0,16
1500,25,1,0,0,4,0,6,0,751,0,2,0,0,2,0,112
2400,35,1,1,0,0,1,5,0,545,1,3,0,1,3,0,117
3000,55,4,0,1,1,0,1,0,1303,1,0,0,1,0,0,68
1500,15,2,0,1,1,1,1,0,405,1,2,0,1,2,0,170
1800,45,2,1,0,1,2,2,0,689,0,1,0,0,1,0,36
2400,55,2,1,1,2,0,0,0,661,1,0,0,1,0,0,60
1500,45,1,0,1,0,0,0,0,448,0,1,0,0,1,0,33
600,35,1,1,0,1,0,3,0,1054,1,3,0,1,3,0,30
1500,25,2,0,1,0,1,0,0,993,0,3,0,0,3,0,86
3000,15,1,1,0,1,0,0,0,520,0,3,0,0,3,0,306
1500,45,2,1,4,0,0,4,0,733,0,0,0,0,0,0,30
2400,45,1,1,2,0,1,1,0,399,0,2,0,0,2,0,66
1200,15,1,1,1,1,0,5,0,1040,2,2,0,2,2,0,159
600,55,3,0,0,0,1,6,0,694,0,0,0,0,0,0,7
900,55,2,0,1,1,2,2,0,1029,0,1,0,0,1,0,18
900,25,4,1,1,0,0,1,0,502,0,1,0,0,1,0,26
2400,45,2,1,1,0,0,1,0,1351,1,0,0,2,0,0,66
1800,25,1,0,0,1,1,2,0,1108,1,2,0,1,2,0,127
2400,15,1,1,0,1,0,1,0,371,0,1,0,0,1,0,158
1800,25,1,1,1,1,2,4,0,320,2,0,0,2,0,0,120
2400,35,2,1,1,0,1,5,0,1020,2,0,0,2,0,0,98
2700,45,2,0,0,9,1,6,0,1030,1,0,0,1,0,0,152
2400,15,3,1,1,0,2,4,0,451,0,3,0,0,3,0,196
2100,15,4,0,0,0,0,4,0,572,0,2,0,0,2,0,114
3000,55,2,1,2,3,1,6,0,598,0,0,0,0,0,0,74
3000,25,1,1,0,1,1,1,0,354,0,1,0,0,1,0,121
2400,45,2,0,2,0,1,1,0,1088,1,1,0,1,2,0,77
600,25,1,1,0,2,0,1,0,1012,0,2,0,0,1,0,30
2700,25,1,1,0,0,1,0,0,863,3,1,0,3,1,0,200
900,35,3,1,3,0,1,6,0,783,1,1,0,1,1,0,31
2400,25,1,0,2,5,2,3,0,996,1,1,1,1,1,0,549
1500,45,1,1,1,2,0,2,0,471,1,2,0,1,2,0,59
900,45,1,1,1,2,3,4,0,717,0,2,0,0,3,0,33
900,55,2,1,1,1,1,3,0,645,0,1,0,0,1,0,15
1500,25,1,1,0,1,0,4,0,452,0,3,0,0,3,0,90
1800,35,1,0,0,1,0,5,0,789,2,2,0,2,2,0,107
1200,45,1,0,3,0,0,5,0,419,1,2,0,1,2,0,46
1500,25,3,1,2,0,2,2,0,1001,2,3,0,2,3,0,116
3000,55,3,1,0,0,0,3,0,1144,0,2,0,0,2,0,44
600,15,3,0,2,0,2,2,1,680,0,1,0,0,1,0,35
2700,15,2,1,1,0,0,4,0,995,0,2,0,0,2,0,183
600,45,2,1,1,0,2,3,0,473,0,2,0,0,2,0,14
3000,45,3,1,0,3,0,1,0,448,0,0,0,0,0,0,78
1500,55,2,1,2,0,0,6,0,831,0,2,0,0,2,0,28
2400,45,2,1,1,3,0,4,0,650,0,2,0,0,1,0,73
300,55,4,1,1,0,1,1,0,794,0,4,0,0,4,0,5
3000,15,3,1,0,1,0,5,0,445,0,3,0,0,3,0,251
1200,45,1,1,0,0,1,6,0,776,5,1,0,5,1,0,67
300,25,1,1,1,0,0,1,0,344,1,1,0,1,1,0,14
600,35,2,1,2,0,0,4,0,455,0,4,0,0,4,0,26
900,25,1,1,0,2,1,2,0,494,1,3,0,1,2,0,68
1200,45,4,0,4,0,2,3,0,432,0,3,0,0,4,0,41
2400,35,3,0,1,0,2,0,0,881,1,1,0,1,1,0,78
600,25,3,0,0,1,0,0,0,971,1,1,0,1,2,0,31
300,25,1,1,1,0,0,6,0,985,0,3,0,0,3,0,16
1800,15,2,0,2,0,0,5,0,744,2,4,0,2,4,0,292
2100,35,1,1,0,0,2,0,0,355,0,0,0,0,0,0,44
600,25,1,1,1,1,2,5,0,534,0,3,0,0,3,0,39
900,45,3,1,0,0,2,5,0,453,0,3,0,0,3,0,22
300,15,5,0,0,1,0,2,0,814,0,1,0,0,1,0,16
2100,55,3,0,1,1,0,0,0,255,1,0,0,1,0,0,48
2400,45,1,1,2,1,0,5,0,562,4,3,0,4,3,0,160
2100,35,3,0,0,1,1,0,0,980,0,3,0,0,3,0,84
300,45,1,0,1,0,0,1,0,1120,1,0,0,0,0,0,5
1500,55,1,1,0,2,1,6,0,200,0,0,0,0,0,0,27
600,45,2,1,2,0,1,3,0,488,1,4,0,1,4,0,26
1500,35,1,1,0,2,0,2,0,665,2,1,0,3,1,0,85
2400,15,1,0,1,0,1,5,0,859,2,1,0,2,1,0,279
2700,15,4,0,0,1,2,2,1,589,1,2,0,1,3,0,275
1200,45,1,0,0,4,2,3,0,979,0,2,0,0,2,0,52
3000,25,2,1,0,0,0,5,0,1086,1,1,0,1,1,0,121
1500,45,2,0,1,0,1,5,0,976,0,4,0,0,4,0,56
3000,15,1,0,3,2,0,3,0,936,2,2,0,2,2,0,490
3000,15,1,1,0,2,2,5,0,394,2,4,0,2,4,0,544
1500,55,2,1,0,1,2,5,0,965,1,3,0,1,3,0,47
600,35,2,0,1,1,1,5,0,1169,2,1,0,3,1,0,31
2400,45,2,0,1,3,0,5,0,430,1,0,0,1,0,0,84
1500,35,2,0,4,1,1,4,0,1033,5,3,0,5,3,0,151
900,25,2,1,0,0,1,1,0,729,0,1,0,0,1,0,25
900,15,1,0,2,1,1,0,0,895,1,3,0,1,3,0,128
600,35,2,1,1,1,1,1,0,527,0,1,0,0,1,0,15
1500,55,1,0,0,1,0,0,0,555,3,4,0,3,3,0,74
1200,55,1,1,0,1,0,3,0,1357,4,0,0,4,0,0,45
300,35,2,0,1,0,1,0,0,937,0,2,0,0,2,0,8
1200,45,1,0,0,1,2,4,0,660,0,2,0,0,2,0,38
1800,25,2,0,1,0,0,3,0,493,0,3,0,0,2,0,93
600,15,2,0,1,0,2,3,0,982,1,2,0,1,2,0,62
2700,15,2,1,0,0,1,6,0,548,0,3,0,0,3,0,225
2700,55,4,0,1,2,0,4,0,731,1,1,0,1,1,0,69
2100,45,1,0,1,0,4,3,0,838,1,3,0,0,3,0,85
900,45,1,0,0,1,2,1,0,983,1,2,0,0,2,0,31
3000,15,2,1,1,2,2,0,0,599,1,2,0,1,2,0,353
2700,55,1,1,1,1,0,5,0,615,1,0,0,1,0,0,61
