"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
300,55,1,1,0,1,1,6,0,757,1,2,0,1,2,0,7
2100,35,1,1,1,1,0,5,1,495,1,3,0,1,3,0,114
2100,25,2,1,2,0,2,5,0,501,1,2,0,1,2,0,125
1800,45,1,0,0,4,1,6,0,917,0,4,0,0,4,0,98
2400,15,1,1,0,0,0,5,0,959,2,2,0,2,2,0,283
1800,15,2,0,0,1,0,4,0,1085,1,3,0,1,3,0,223
600,35,1,1,1,1,1,1,0,857,0,1,0,0,0,0,15
1500,55,1,1,1,0,1,4,0,953,0,4,0,0,4,0,45
3000,45,4,0,1,0,1,0,0,673,1,2,0,1,2,0,83
300,15,5,0,0,1,1,2,0,1142,0,1,0,0,1,0,17
1500,55,2,1,0,1,1,1,0,1112,1,0,0,1,0,0,32
2400,45,2,0,1,0,2,1,0,1105,1,3,0,1,3,0,97
600,15,1,1,1,1,1,5,0,388,1,1,0,1,1,0,56
300,25,2,0,0,0,0,4,0,598,0,3,0,0,3,0,16
2100,35,3,0,0,0,2,0,0,737,2,1,0,2,2,0,92
2700,55,1,1,1,2,1,2,0,496,0,2,0,0,2,0,74
600,15,1,0,1,1,1,1,0,991,0,3,0,0,4,0,75
600,35,2,0,0,2,2,3,0,1100,1,4,0,1,4,0,38
2100,25,2,0,0,2,2,2,0,936,0,3,0,0,3,0,148
2100,25,3,0,0,1,0,0,0,812,1,2,0,1,2,0,123
1800,25,1,1,1,0,0,0,0,604,1,1,0,1,1,0,88
900,35,2,1,1,0,2,2,0,420,0,3,0,0,3,0,34
1500,55,2,1,0,1,2,5,0,729,1,0,0,1,1,0,33
2700,25,2,1,4,1,2,1,0,949,3,0,0,3,0,0,237
900,55,1,0,0,0,2,0,0,512,2,4,0,2,4,0,40
900,55,1,1,1,0,2,6,0,375,0,0,0,0,0,0,13
1500,25,1,0,1,0,0,2,0,1017,1,2,0,1,1,0,88
600,35,2,1,2,0,1,5,0,1162,1,0,0,1,0,0,19
1500,15,4,0,3,2,0,6,0,731,5,0,0,5,0,0,293
1800,15,2,0,0,1,0,5,0,1019,1,2,0,1,2,0,191
1800,55,3,0,0,0,2,6,0,619,0,3,0,0,3,0,42
1500,25,2,0,1,0,3,4,0,485,0,1,0,0,1,0,58
3000,15,1,0,1,0,1,4,0,433,2,3,0,2,3,0,456
300,25,1,1,1,0,0,4,0,494,0,2,0,0,2,0,13
1500,15,4,1,0,0,1,6,0,545,0,3,0,0,3,0,98
300,25,1,1,0,1,0,4,0,397,1,2,0,1,2,0,18
3000,25,1,1,1,0,2,6,0,964,2,3,0,2,3,0,259
1500,55,1,1,1,0,1,0,0,834,1,2,0,1,2,0,40
300,45,2,0,0,0,0,5,0,1063,0,2,0,0,2,0,6
2400,15,3,0,1,0,2,4,0,626,3,2,0,4,2,0,366
300,35,5,0,1,0,0,1,0,613,0,3,0,0,3,0,7
3000,25,1,0,1,1,2,3,0,1112,1,1,0,1,1,0,191
2400,15,1,1,0,1,2,4,0,464,2,3,0,2,3,0,365
2400,45,2,1,2,0,1,6,0,147,1,0,0,1,0,0,63
2700,55,2,1,0,2,0,1,0,867,1,0,0,1,0,0,66
900,55,2,1,1,1,2,0,0,281,1,0,0,1,0,0,21
2100,35,2,0,1,1,0,5,0,1013,0,2,0,0,2,0,78
2700,35,1,0,1,0,2,5,0,1058,3,3,0,3,3,0,203
600,55,2,0,0,1,1,0,0,615,0,2,0,0,2,0,13
600,45,3,1,0,0,0,4,0,985,1,3,0,1,3,0,18
2700,45,2,0,1,0,0,0,0,363,0,0,0,0,0,0,44
2400,25,1,1,0,4,0,4,1,1126,1,2,0,1,2,0,201
600,35,5,1,1,1,2,0,0,943,0,3,0,0,3,0,18
900,25,3,0,1,2,1,4,0,542,0,4,0,0,4,0,68
3000,35,2,0,0,0,4,0,0,521,2,3,0,2,3,0,186
3000,35,3,1,0,3,1,0,0,591,1,2,0,1,2,0,145
1800,15,3,0,2,1,1,4,0,495,0,3,0,0,3,0,187
3000,45,1,1,0,0,3,5,0,621,0,2,0,0,2,0,78
900,25,2,0,0,1,1,6,0,1090,2,4,0,2,4,0,89
2400,15,2,1,1,1,0,5,0,985,1,3,0,1,3,0,288
1200,45,2,0,1,1,1,1,0,315,0,0,0,0,0,0,25
3000,35,1,1,1,1,1,0,0,331,2,0,0,2,0,0,139
3000,15,1,0,0,0,0,3,0,930,0,4,0,0,4,0,354
1200,25,2,1,1,0,1,0,0,830,0,2,0,0,2,0,49
1500,45,1,1,3,0,2,4,0,1003,0,4,0,0,4,0,61
600,55,2,1,1,1,0,4,0,755,1,1,0,1,0,0,12
1500,15,2,1,0,1,0,5,0,414,1,2,0,1,3,0,159
2700,55,2,0,1,1,1,3,0,997,0,4,0,0,4,0,92
1200,25,4,0,0,2,4,6,0,836,0,2,0,0,3,0,67
1200,25,4,0,2,1,0,1,0,1029,0,3,0,0,3,0,65
300,35,2,1,0,1,0,0,0,736,0,0,0,0,0,0,6
2400,45,2,1,2,0,0,0,0,548,1,3,0,1,3,0,90
1200,35,4,0,2,1,0,2,0,364,1,0,0,1,0,0,45
1200,55,2,0,3,0,0,6,0,545,1,4,0,1,4,0,44
1200,45,4,0,1,1,1,1,0,414,2,1,0,2,1,0,43
3000,35,2,1,1,0,0,2,0,668,2,2,0,3,2,0,159
2100,25,4,0,1,3,1,2,0,400,3,2,0,3,2,0,205
300,35,1,0,1,0,1,6,0,926,1,1,0,1,2,0,11
3000,25,3,1,0,3,0,0,0,934,0,3,0,0,3,0,190
2700,15,1,0,1,0,2,2,0,334,1,0,0,1,0,0,208
2400,55,2,1,0,1,1,0,0,780,1,1,0,1,1,0,52
3000,45,1,1,1,1,1,4,0,908,0,2,0,0,2,0,90
2100,15,2,1,1,2,0,1,0,466,0,3,0,0,3,0,228
900,55,1,1,0,1,0,0,0,804,2,2,0,2,2,0,31
2100,55,2,1,1,0,1,1,0,399,1,2,0,1,3,0,58
1200,25,2,0,0,1,4,0,0,811,0,3,0,0,3,0,78
2700,35,1,0,1,1,1,0,0,761,1,2,0,1,2,0,140
2700,45,1,1,0,1,1,2,0,451,1,2,0,1,2,0,96
2100,45,1,0,1,0,0,6,0,636,1,0,0,1,0,0,49
1800,35,2,1,0,2,0,3,0,362,0,0,0,0,0,0,52
300,15,1,1,1,0,1,4,0,467,1,4,0,1,4,0,39
300,25,4,0,1,0,0,6,0,786,0,0,0,0,0,0,8
2100,45,1,1,6,0,2,4,0,960,1,3,0,1,3,0,99
1200,25,3,0,0,2,1,5,0,933,0,2,0,0,2,0,62
1200,35,2,0,0,0,1,4,0,546,0,2,0,0,2,0,38
1200,25,3,1,0,0,3,5,0,1160,0,0,0,0,0,0,36
1200,55,1,0,1,1,0,4,0,1047,1,3,0,1,3,0,42
300,15,1,1,0,1,1,5,0,402,0,4,0,1,4,0,38
600,45,1,1,0,0,2,2,0,1041,0,2,0,0,2,0,15
2400,55,1,1,1,0,3,1,0,890,0,1,0,0,1,0,42
1500,15,4,1,0,1,1,6,0,1217,0,0,0,0,0,0,88
1500,25,1,0,0,1,1,5,0,1045,0,0,0,0,0,0,52
3000,55,3,0,2,0,1,5,0,968,1,3,0,1,3,0,94
3000,25,1,0,2,0,0,1,0,573,2,2,0,3,2,0,264
2700,25,2,1,0,1,0,5,0,529,1,2,0,1,2,0,156
1500,35,2,0,2,0,0,6,0,945,0,2,0,0,2,0,52
1500,15,2,1,1,0,2,1,0,468,1,3,0,1,3,0,170
2400,45,2,1,3,1,4,5,0,1047,1,3,0,1,4,0,117
2100,25,2,1,0,2,2,4,0,379,1,0,0,1,0,0,119
1200,35,3,0,1,2,1,4,0,862,1,1,0,1,1,0,49
2400,55,1,0,1,1,1,3,0,479,1,3,0,1,3,0,90
1200,55,4,0,0,1,1,4,0,333,0,0,0,0,0,0,18
1200,15,1,1,1,1,2,2,0,947,1,1,0,1,1,0,116
1200,25,1,1,0,0,0,6,0,838,0,3,0,0,3,0,64
2400,25,1,0,0,1,2,0,0,625,0,1,0,0,1,0,114
900,45,2,1,3,0,3,3,0,1110,2,2,0,2,2,0,37
1200,55,1,0,1,1,1,0,0,760,1,3,0,1,3,0,43
600,15,2,0,1,0,0,5,0,577,0,0,0,0,0,0,29
2700,35,1,1,0,1,1,4,0,893,1,2,0,1,2,0,124
900,25,2,1,0,1,0,2,0,549,1,2,0,1,2,0,51
900,55,3,1,1,1,0,1,0,953,1,3,0,1,3,0,26
2100,35,2,1,3,2,1,5,0,573,1,1,0,1,1,0,94
3000,25,1,0,1,0,0,4,0,1047,0,2,0,0,2,0,154
1800,45,1,1,0,1,2,5,0,412,0,2,0,0,2,0,52
1500,25,2,0,3,1,1,6,0,476,1,1,0,1,1,0,92
2400,55,1,0,2,1,1,0,0,540,1,3,0,1,2,0,87
2400,15,1,0,0,0,0,2,0,305,0,0,0,0,0,0,110
1200,45,2,1,2,1,1,6,0,1111,0,0,0,0,0,0,27
2100,15,1,1,0,0,1,1,0,1054,3,4,0,3,4,0,375
300,35,2,0,1,0,1,5,0,547,2,1,0,2,0,0,10
1500,15,1,1,1,1,0,1,0,587,2,0,0,2,0,0,159
2700,55,2,0,0,0,1,0,0,871,0,1,0,0,1,0,41
1500,35,5,1,2,0,0,0,0,817,1,1,0,1,1,0,49
3000,35,2,0,1,0,2,1,0,481,1,3,0,1,3,0,157
1800,45,4,1,1,2,1,1,0,559,1,2,0,1,2,0,58
300,25,2,1,0,0,0,3,0,480,0,4,0,0,4,0,17
3000,15,2,0,0,2,0,4,0,542,0,3,0,0,3,0,341
900,25,2,1,3,0,1,0,0,856,1,0,0,1,0,0,44
1800,55,3,0,1,0,0,5,0,578,1,2,0,1,2,0,44
1800,45,1,0,1,0,0,4,0,659,2,2,0,2,2,0,78
1200,25,2,0,0,4,0,3,1,998,1,3,0,1,3,0,112
2100,35,2,1,0,0,3,2,1,430,0,3,0,0,3,0,78
1800,25,3,1,4,1,4,3,0,1148,1,0,0,1,0,0,115
900,35,2,1,1,0,1,2,0,1388,0,0,0,0,0,0,19
1800,25,2,1,0,1,0,4,0,583,4,0,0,4,0,0,159
300,15,4,0,1,0,0,1,0,338,1,0,0,1,0,0,20
1800,45,2,1,0,0,2,4,0,525,0,2,0,1,2,0,47
600,55,2,1,0,0,1,6,0,993,0,0,0,0,0,0,7
1800,45,3,1,1,1,2,6,0,748,1,1,0,1,2,0,52
900,15,2,1,0,1,1,1,0,409,1,2,0,1,2,0,88
300,45,1,1,1,0,1,4,0,1078,2,2,0,2,2,0,11
1200,35,1,1,0,1,1,2,0,833,1,1,0,1,1,0,46
2400,35,1,0,0,1,0,6,0,519,2,4,0,2,4,0,177
1200,25,3,0,0,1,0,2,0,1085,0,2,0,0,2,0,53
300,55,3,1,1,0,0,6,0,631,1,0,0,1,0,0,4
2400,15,2,0,0,0,2,3,0,509,0,3,0,0,3,0,229
1800,45,1,0,1,1,0,3,0,585,1,2,0,1,2,0,71
2100,45,4,0,1,0,0,0,0,725,0,2,0,0,2,0,40
900,45,2,1,0,1,1,3,0,980,0,2,0,0,2,0,22
300,15,1,1,0,0,1,3,0,1275,0,0,0,0,0,0,13
2100,25,2,0,1,0,1,6,0,965,1,2,0,1,2,0,128
2700,25,1,0,1,1,1,0,0,612,1,3,0,1,3,0,227
1800,15,2,0,3,1,0,0,0,878,1,2,0,1,2,0,215
2400,15,3,0,0,2,0,5,0,796,1,1,0,1,0,0,219
3000,55,4,1,0,4,0,5,0,703,5,0,0,5,0,0,166
3000,45,2,0,2,0,1,4,0,1315,0,1,0,0,1,0,65
1800,35,2,1,0,4,4,0,0,891,0,3,0,0,3,0,105
1800,15,1,0,1,1,1,6,0,661,1,1,0,1,1,0,187
1200,15,4,1,4,0,0,2,0,512,2,2,0,2,2,0,129
1200,55,2,0,1,0,2,1,0,1014,0,3,0,0,3,0,30
1200,35,3,1,0,1,1,6,0,697,0,2,0,0,2,0,34
900,15,2,1,3,0,1,1,0,1002,2,3,0,2,3,0,126
900,25,1,1,1,2,0,1,0,378,2,1,0,2,2,0,72
2700,55,1,1,1,4,0,3,0,539,0,3,0,0,3,0,102
300,15,1,1,1,0,1,3,1,681,1,1,0,1,1,0,24
2100,35,2,1,2,1,1,3,0,1004,0,4,0,0,4,0,108
2700,55,1,1,0,0,0,4,0,1115,0,1,0,1,1,0,47
1500,35,3,0,0,0,1,1,0,466,1,2,0,1,1,0,51
1200,25,2,0,1,0,1,6,0,606,1,2,0,1,2,0,72
2100,55,3,0,0,1,1,4,0,482,1,4,0,1,4,0,78
2700,35,2,0,1,0,2,4,0,1314,2,1,0,2,1,0,125
2100,55,3,0,1,0,0,0,0,779,4,2,0,4,2,0,91
2400,55,1,1,0,0,1,0,0,575,0,1,0,1,1,0,43
1200,35,7,0,1,1,3,1,0,1136,1,2,0,1,2,0,46
600,25,1,0,2,0,2,1,0,1107,1,3,0,1,3,0,48
2400,15,1,0,0,0,2,0,0,1002,1,2,0,1,2,0,262
1800,15,1,0,1,0,1,1,0,1037,0,1,0,0,1,0,126
1200,25,2,1,0,3,4,1,0,491,1,3,0,1,3,0,104
2700,25,1,0,1,1,0,3,0,917,1,1,0,1,1,0,164
900,55,4,0,3,0,0,0,0,655,3,1,0,3,2,0,30
2400,55,3,0,1,1,0,5,0,675,5,0,0,5,0,0,111
2100,25,2,1,6,1,1,4,0,994,1,2,0,1,3,0,171
1800,45,1,1,1,0,0,5,0,549,0,3,0,0,3,0,56
1500,35,5,1,4,1,3,0,0,1173,0,3,0,0,3,0,57
3000,55,2,0,1,0,0,4,1,1059,1,1,0,1,1,0,66
900,45,2,0,0,0,2,0,0,945,0,3,0,0,3,0,27
2400,45,1,1,0,2,1,6,0,952,0,1,0,0,1,0,63
2100,55,4,1,0,1,1,3,0,1435,0,0,0,0,0,0,33
900,55,2,0,1,1,0,4,0,528,2,3,0,2,3,0,36
1500,15,2,1,0,0,2,5,0,353,2,0,0,2,0,0,142
600,55,2,1,0,1,1,4,0,1014,0,2,0,0,2,0,11
600,15,1,1,2,0,1,4,0,690,2,0,0,2,0,0,60
2100,35,2,0,0,1,1,1,0,861,0,1,0,0,1,0,60
2700,55,4,0,0,1,2,1,0,922,0,0,1,0,0,0,209
300,55,1,0,1,0,0,0,0,792,0,0,0,0,0,0,3
2700,55,1,0,0,1,0,5,0,307,1,0,0,0,0,0,49
3000,15,1,1,2,0,1,2,0,918,0,1,0,0,1,0,197
3000,45,4,1,1,0,3,0,0,529,0,4,0,0,4,0,92
3000,45,2,0,0,1,3,5,0,353,3,0,0,2,0,0,119
3000,25,1,0,3,2,4,4,0,539,2,1,0,2,1,0,276
1500,55,2,1,1,1,0,2,0,1092,1,3,0,1,3,0,47
2100,45,1,0,0,0,1,2,0,863,1,2,0,1,2,0,73
1800,35,2,1,1,0,4,5,0,1113,5,1,0,5,2,0,140
900,25,1,1,1,1,2,3,0,424,0,3,0,0,3,0,58
3000,45,1,1,2,0,1,4,0,420,0,4,0,0,4,0,119
1800,35,1,0,1,2,1,4,0,887,0,4,0,1,4,0,122
2700,35,1,0,0,1,0,6,0,640,1,1,0,1,0,0,101
2400,55,4,1,0,1,3,6,0,574,1,3,0,1,3,0,66
3000,35,3,1,1,0,1,0,0,851,2,1,0,1,1,0,110
2400,15,2,0,0,0,1,6,0,617,2,2,0,2,2,0,289
2400,15,3,1,0,1,1,3,0,508,2,3,0,2,3,0,316
2700,35,1,0,0,0,1,1,0,748,0,3,0,0,3,0,117
2700,35,2,1,0,0,0,0,0,876,0,1,0,0,1,0,52
300,55,4,1,0,1,0,6,0,855,0,1,0,0,1,0,3
300,55,2,1,1,0,1,4,0,617,1,1,0,1,1,0,4
3000,35,1,0,1,1,0,2,0,556,1,2,0,1,2,0,154
600,45,1,0,0,0,0,0,0,899,0,2,0,1,1,0,16
1200,35,1,1,0,0,0,4,0,194,1,0,0,1,0,0,34
600,55,5,0,1,1,2,5,0,879,1,1,0,1,1,0,13
2400,45,1,0,2,3,1,2,0,476,1,3,0,1,3,0,133
300,15,2,0,1,0,1,6,0,659,0,1,0,0,1,0,17
300,55,1,0,0,0,1,3,0,618,0,3,0,1,3,0,7
1200,35,2,0,0,1,1,1,0,1204,1,0,0,1,1,0,41
600,15,4,1,0,0,1,1,1,638,0,1,0,0,0,0,28
600,25,6,1,0,1,0,6,0,563,1,1,0,1,1,0,28
1500,15,2,1,3,0,0,5,1,295,0,1,0,0,1,0,88
2100,15,1,0,0,1,3,5,0,967,2,1,0,2,1,0,266
1800,35,2,0,1,1,0,0,0,636,0,0,0,0,1,0,47
2700,25,1,1,3,0,2,3,0,571,1,0,0,1,0,0,138
2700,35,1,0,3,0,0,3,0,1043,0,2,0,0,2,0,109
1500,55,2,0,0,0,3,3,0,821,0,0,0,0,0,0,20
600,45,1,1,0,0,1,5,0,921,0,0,0,1,0,0,11
1800,15,1,0,3,1,2,6,0,533,0,2,0,0,2,0,199
300,55,2,1,1,0,1,6,0,871,5,2,0,5,2,0,12
2700,25,1,1,1,1,1,2,0,386,0,0,0,0,0,0,102
2700,55,3,0,1,0,2,3,0,616,1,3,0,1,3,0,82
900,45,1,0,0,1,0,4,0,853,0,1,0,0,1,0,21
2400,45,1,0,0,1,0,4,0,906,1,3,0,1,3,0,106
1800,25,2,0,1,0,1,3,0,624,0,2,0,0,2,0,86
900,15,1,0,1,1,2,0,0,740,0,3,0,0,3,0,106
2100,35,2,0,3,2,0,0,0,676,0,1,0,0,1,0,80
900,15,1,1,2,0,0,1,0,487,0,1,0,0,1,0,56
3000,55,2,1,1,2,2,2,0,351,1,0,0,1,0,0,81
2700,35,2,1,0,0,2,0,0,440,2,1,0,2,1,0,109
2400,45,3,0,1,1,1,0,0,480,0,2,0,0,3,0,72
600,15,4,0,2,0,0,2,0,803,0,2,0,1,2,0,44
900,15,2,0,1,0,1,2,0,1124,1,0,0,1,1,0,66
2700,25,2,1,0,0,0,3,0,943,2,1,0,2,1,0,146
2400,55,1,0,2,0,2,2,0,580,0,2,0,0,2,0,61
2400,55,4,1,1,0,3,5,1,452,0,3,0,0,3,0,47
1500,35,1,0,0,0,0,0,0,915,0,2,0,0,2,0,52
3000,15,2,0,0,0,1,2,0,1086,1,1,0,1,1,0,239
600,35,1,0,0,0,0,3,0,481,2,2,0,2,2,0,30
3000,25,1,0,1,0,0,4,0,1104,1,3,0,0,3,0,207
2700,55,1,0,6,1,1,2,0,911,0,2,0,0,2,0,89
1500,25,1,0,2,1,0,2,0,427,1,3,0,1,3,0,126
600,15,1,1,0,0,1,5,0,621,0,4,0,0,4,1,201
900,35,2,0,0,0,0,6,0,804,1,3,0,1,3,0,42
2400,25,3,1,1,4,0,2,0,983,0,2,0,0,2,0,149
900,25,4,1,1,0,0,4,0,716,0,2,0,0,3,0,31
1800,45,2,0,1,0,0,5,0,1111,1,0,0,1,0,0,43
1200,15,1,0,1,1,1,5,0,401,1,4,0,1,3,0,178
2100,25,2,1,0,3,1,6,0,463,3,1,0,3,1,0,188
600,25,2,1,0,1,0,3,0,1003,0,3,0,0,3,0,32
2100,25,2,1,1,1,0,1,0,939,1,3,0,1,3,0,151
1500,25,2,0,1,0,1,0,0,783,1,0,0,1,0,0,66
3000,35,1,1,1,0,1,4,0,500,0,3,0,0,3,0,124
300,45,2,1,1,0,1,0,0,564,0,3,0,0,3,0,7
600,25,2,0,2,0,1,5,0,1010,1,2,0,1,2,0,37
1500,25,3,0,0,1,0,2,0,416,0,1,0,0,1,0,50
1800,55,2,0,1,2,1,2,0,950,0,3,0,0,3,0,58
1200,25,2,0,1,1,0,2,1,1084,0,2,0,0,2,0,62
2400,25,2,0,0,1,3,6,0,673,0,1,0,0,1,0,104
900,15,2,0,3,0,1,6,0,905,0,2,0,0,2,0,78
3000,15,1,1,0,2,0,3,0,970,1,2,0,1,2,0,353
1500,55,2,0,0,1,1,2,0,450,1,3,0,1,3,0,50
900,45,4,1,1,1,1,0,0,966,1,2,0,1,2,0,24
1800,55,4,0,1,3,1,0,0,719,0,1,0,0,1,0,42
2700,45,2,0,0,1,2,6,0,801,1,3,0,0,3,0,104
1800,45,2,1,0,1,1,5,0,1068,1,2,0,0,2,0,52
2700,55,2,1,2,0,0,5,0,1073,1,2,0,1,2,0,69
2700,45,2,0,1,1,3,4,0,1015,2,4,0,2,4,0,156
900,55,3,1,0,1,0,2,0,415,0,3,0,0,3,0,20
2400,25,1,1,1,0,0,6,0,988,2,2,0,2,2,0,175
1200,35,2,0,2,0,1,2,0,867,0,2,0,0,2,0,42
1200,25,1,1,2,2,0,1,0,932,1,2,0,1,2,0,89
600,55,2,1,2,0,0,3,0,1022,0,2,0,0,2,0,11
3000,45,5,1,0,0,2,5,0,468,0,1,0,0,1,0,49
1800,55,1,1,3,0,1,5,0,1367,0,1,0,0,1,0,34
1800,15,1,1,0,0,0,6,0,474,0,2,0,0,2,0,129
900,25,1,1,1,1,1,4,0,666,1,2,0,1,2,0,60
2700,25,1,0,1,2,2,6,0,728,0,2,0,0,2,0,183
2700,55,1,1,1,2,6,0,0,894,0,1,0,0,1,0,69
1500,55,1,1,2,1,1,0,0,876,1,1,0,1,1,0,39
1500,35,2,0,0,1,3,5,0,1078,1,2,0,1,2,0,72
1800,55,1,1,1,0,3,4,1,395,1,4,0,1,4,0,69
1200,15,1,0,1,1,2,3,0,992,0,1,0,0,1,0,100
600,45,2,1,0,0,0,0,0,1210,0,1,0,0,1,0,9
1800,15,3,1,2,0,2,6,0,718,1,1,0,1,1,0,145
2100,15,2,0,1,1,1,6,0,1064,1,0,0,1,0,0,181
1500,15,1,0,3,1,1,1,0,782,0,1,0,0,1,0,136
600,25,3,0,0,2,1,4,0,513,0,3,0,0,3,0,37
900,15,3,0,3,0,0,3,0,447,2,1,0,2,1,0,92
1500,55,5,1,1,0,0,1,0,795,1,2,0,1,2,0,28
2100,15,1,1,1,1,3,4,0,605,0,0,0,0,0,0,142
2700,35,1,0,1,0,1,2,0,527,0,4,0,0,4,0,143
2100,15,2,1,0,0,0,1,0,534,0,1,0,0,1,0,95
900,55,1,0,1,0,0,3,0,392,0,3,0,0,3,0,25
1800,35,3,0,1,0,1,5,0,1164,1,2,0,1,2,0,72
300,55,1,0,1,0,1,2,0,915,0,0,0,0,0,0,3
3000,25,2,1,1,1,0,6,0,236,0,0,0,0,0,0,109
3000,15,6,1,1,0,1,0,0,524,0,3,0,0,3,0,156
1800,55,1,1,2,1,0,4,0,1016,1,3,0,1,3,0,64
600,55,2,1,2,0,1,0,0,714,0,0,0,0,0,0,8
1500,45,2,0,1,3,3,2,0,1370,1,1,0,1,1,0,59
1500,15,1,1,1,1,0,4,0,174,0,0,0,0,0,0,91
600,25,1,1,0,0,0,5,0,452,1,3,0,1,3,0,40
1800,45,3,0,0,0,0,3,0,927,0,2,0,0,2,0,38
2700,35,1,0,0,0,0,3,0,699,0,2,0,0,2,0,94
1200,45,2,1,1,1,1,1,0,609,0,2,0,0,2,0,32
2400,45,2,1,4,1,1,1,0,892,1,4,0,1,4,0,122
2700,55,4,0,0,2,0,3,1,670,0,1,0,0,1,0,49
1200,45,2,1,1,0,0,1,0,507,0,2,0,0,2,0,27
1800,55,2,1,0,1,1,4,0,497,2,2,0,2,2,0,59
1500,35,3,1,4,0,1,2,0,505,0,3,0,0,3,0,59
2400,55,5,0,1,1,3,2,0,831,5,1,0,5,1,0,116
900,45,3,1,1,1,3,3,0,586,3,1,0,3,1,0,39
1500,35,1,0,0,0,1,6,0,497,0,2,0,0,2,0,53
2700,25,1,1,1,1,2,4,0,1034,1,4,0,1,4,0,244
3000,25,2,1,0,0,1,1,1,952,3,3,0,3,3,0,271
1200,15,1,1,1,1,0,2,0,818,1,1,0,1,1,0,110
2400,45,5,0,2,0,2,0,0,598,3,1,0,3,1,0,101
3000,55,3,1,0,1,4,4,0,1148,0,2,0,0,2,0,61
300,15,1,1,0,0,1,6,0,823,0,1,0,0,1,0,16
2700,35,2,0,0,0,1,2,0,1079,0,3,0,0,3,0,107
2400,15,4,0,1,2,0,6,0,464,0,3,0,0,3,0,240
2100,55,1,0,2,0,0,1,0,1316,1,1,0,1,1,0,54
2100,35,2,1,1,0,1,2,0,388,1,0,0,1,0,0,66
600,25,3,0,0,2,1,4,0,438,1,2,0,1,2,0,39
300,45,3,0,1,0,0,5,0,836,0,2,0,0,2,0,6
3000,15,2,0,1,1,3,1,0,415,0,2,0,0,2,0,286
1500,35,3,1,0,0,0,2,0,509,0,2,0,0,2,0,34
2400,45,1,1,1,2,0,0,0,893,3,1,0,2,1,0,109
1200,35,1,0,1,1,1,6,0,605,0,2,0,0,2,0,50
2400,35,1,1,4,1,1,0,0,914,0,1,0,0,1,0,87
2400,25,2,1,0,0,1,6,0,678,1,1,0,1,1,0,100
2700,25,2,1,0,2,1,4,0,1065,0,2,0,0,2,0,142
1200,55,2,1,2,0,1,3,0,926,0,0,0,0,0,0,17
1500,35,2,0,0,2,1,2,0,1015,1,2,0,1,2,0,77
2700,45,1,0,4,0,0,4,0,341,0,1,0,0,0,0,64
2400,25,2,1,0,0,0,0,0,442,3,2,0,3,2,0,188
2400,15,2,1,0,1,0,5,0,1225,0,0,0,0,0,0,136
600,55,2,0,0,0,2,4,0,335,1,0,0,2,0,0,13
2700,15,2,1,0,1,1,5,0,265,0,0,0,0,0,0,158
2700,45,1,1,0,1,3,3,0,693,0,0,0,0,0,0,56
1500,35,1,1,1,0,3,1,0,595,0,1,0,0,1,0,42
2700,15,5,1,1,0,1,4,0,646,1,1,0,1,1,0,201
900,15,1,1,0,2,0,1,0,444,1,2,0,1,2,0,104
2100,35,1,1,2,2,1,6,0,1091,0,4,0,0,4,0,126
2100,25,1,0,0,0,1,4,0,426,2,1,0,2,1,0,140
900,15,1,1,2,0,1,4,0,1076,2,0,0,2,0,0,90
300,35,1,0,0,1,1,6,0,401,2,2,0,2,2,0,15
1500,45,1,0,3,2,1,5,0,426,1,3,0,1,3,0,78
3000,15,2,1,1,1,0,2,0,771,0,1,0,0,1,0,183
1800,55,2,0,3,2,0,2,0,1001,1,2,0,1,2,0,64
600,15,2,1,1,1,0,6,0,746,0,1,0,0,1,0,36
2100,55,2,0,1,1,1,0,0,1119,3,1,0,3,1,0,80
600,15,1,1,0,2,2,3,0,373,0,0,0,0,0,0,43
1800,15,2,1,0,1,0,2,1,536,1,3,0,1,3,0,206
1500,55,2,0,1,3,0,6,0,628,5,1,0,5,1,0,82
300,55,2,0,1,0,0,3,0,1010,1,2,0,1,2,0,6
1500,45,2,1,0,1,0,2,0,1240,1,3,0,1,3,0,56
1500,45,1,1,0,2,0,0,0,366,1,0,0,1,0,0,44
300,35,1,0,0,1,1,4,0,595,0,1,0,0,1,0,8
3000,55,1,0,4,1,0,5,0,590,2,0,0,2,0,0,98
1500,15,6,0,0,0,0,2,0,760,1,3,0,1,4,0,129
900,25,2,1,2,1,1,4,0,1052,3,1,0,3,1,0,72
300,25,1,0,1,0,1,5,0,1097,0,3,0,0,3,0,18
2100,35,1,0,2,0,1,0,0,670,0,1,0,0,1,0,66
3000,35,3,0,4,0,0,6,0,700,1,2,0,1,3,0,145
300,15,2,1,1,0,0,5,0,1074,1,2,0,1,2,0,26
300,45,6,0,0,1,0,3,1,280,2,1,0,2,2,0,9
1800,35,1,1,0,1,5,0,0,926,0,2,0,0,2,0,73
600,55,1,1,0,2,0,2,0,994,1,4,0,1,3,0,22
2100,25,2,1,0,0,3,0,0,933,0,4,0,0,4,0,133
900,45,1,0,1,0,2,1,1,987,2,3,0,2,3,0,44
2100,15,1,0,2,0,1,3,0,432,2,4,0,2,4,0,366
